Any,Codi municipi,Municipi,Comarca,Població,Autocompostatge,Matèria orgànica,Poda i jardineria,Paper i cartró,Vidre,Envasos lleugers,Residus voluminosos + fusta,RAEE,Ferralla,Olis vegetals,Tèxtil,Runes,Residus en Petites Quantitats (RPQ),Piles,Medicaments,Altres recollides selectives,Total Recollida Selectiva,R.S. / R.M. % total,Kg/hab/any recollida selectiva,Resta a Dipòsit,Resta a Incineració,Resta a Tractament Mecànic Biològic,Resta (sense desglossar),Suma Fracció Resta,F.R. / R.M. %,Generació Residus Municipal Totals,Kg / hab / dia,Kg / hab / any
2011,080039,Alella,Maresme,9570,,853.26,138.51,318.88,226.78,147.6,190.57,14.28,,,1.89,197.59,0.82,1.25,0.9,20.25,2112.58,35.33,220.75,0,3866.6,0,,3866.6,64.67,5979.18,1.71,624.78
2011,080060,Arenys de Mar,Maresme,14863,,955.98,174.61,511.8,389.91,304.24,431.75,17.37,,,33.54,355.83,11.06,1.26,1.35,27.85,3216.56,38.44,216.41,0,5151.24,0,,5151.24,61.56,8367.8,1.54,563
2011,080076,Arenys de Munt,Maresme,8500,,679.4,104.43,396.6,212.01,245.42,347.67,10.39,,,28.91,212.81,6.62,1.21,0.77,16.66,2262.88,47.94,266.22,0,2457.49,0,,2457.49,52.06,4720.37,1.52,555.34
2011,080095,Argentona,Maresme,11776,,1494.04,365.28,382.46,306.46,252.82,541.12,55.1,,,47.54,347.92,13.46,1.68,1.07,244.04,4053,65.37,344.17,0,2146.63,0,,2146.63,34.63,6199.63,1.44,526.46
2011,080291,Cabrera de Mar,Maresme,4528,,883.26,271.24,46.26,122.44,145.76,409.26,20.47,,,36.6,161.13,5.55,1.31,0.41,35.58,2139.28,58.64,472.46,0,1508.66,0,,1508.66,41.36,3647.94,2.21,805.64
2011,080305,Cabrils,Maresme,7196,,1478.48,285.17,215.55,197.07,168.3,430.27,21.52,,,29.69,169.4,5.83,0.57,0.65,37.41,3039.91,57.65,422.44,0,2232.68,0,,2232.68,42.35,5272.59,2.01,732.71
2011,080327,Caldes d'Estrac,Maresme,2776,,0,61.46,82.42,90.51,46.63,77.17,5.24,,,8.08,41.94,0,0.08,0.25,2.19,415.97,22.66,149.85,0,1419.89,0,,1419.89,77.34,1835.86,1.81,661.33
2011,080351,Calella,Maresme,18694,,2552.8,0,997.69,758.81,580.94,914.54,26.92,,,101.14,245,7.04,0.96,1.7,16.79,6204.33,47.99,331.89,0,0,6725.2,,6725.2,52.01,12929.53,1.89,691.64
2011,080403,Canet de Mar,Maresme,14072,,1770.42,195.2,562.4,512.96,478,300.66,23.47,,,17.22,825.4,5.23,0.95,1.28,28.48,4721.67,66.79,335.54,0,2348,0,,2348,33.21,7069.67,1.38,502.39
2011,080752,Dosrius,Maresme,5123,,140.92,413.63,135.63,104.05,79.94,151.04,6.82,,,0.75,43.06,1.67,0.1,0.47,30.21,1108.29,31.65,216.34,0,2393.5,0,,2393.5,68.35,3501.79,1.87,683.54
2011,081108,Malgrat de Mar,Maresme,18444,,758.25,451.09,591.93,878.51,293.36,1625.44,55.53,,,5.02,1082.47,26.44,3.25,1.67,235.92,6008.88,42.47,325.79,0,8140.88,0,,8140.88,57.53,14149.76,2.1,767.17
2011,081189,"Masnou, el",Maresme,22523,,977.5,438.29,404.8,370.8,236.71,592.58,33.44,,,68.55,541.91,2.29,1.64,2.04,59.44,3729.98,31.04,165.61,0,8287.38,0,,8287.38,68.96,12017.36,1.46,533.56
2011,081213,Mataró,Maresme,123868,,6504.78,1233.46,2829.8,2065.21,1354.74,5341.54,151.42,,,89.4,4349.84,58.14,5.42,11.24,1860.59,25855.58,39.42,208.73,0,39733.28,0,,39733.28,60.58,65588.86,1.45,529.51
2011,081265,Montgat,Maresme,10739,,901.2,292.81,362.3,211.84,249.98,142.87,10.91,,,29.25,382.44,1.35,0,0.97,215.81,2801.73,55.67,260.89,0,0,2231.12,,2231.12,44.33,5032.85,1.28,468.65
2011,081537,Òrrius,Maresme,644,,89.06,5.43,23.37,27.81,15.91,9.29,1.41,,,0.16,8.88,0.34,0.02,0.06,6.23,187.96,45.97,291.86,0,220.92,0,,220.92,54.03,408.88,1.74,634.9
2011,081555,Palafolls,Maresme,8966,,91.6,174.03,203.66,269.15,107.72,627.09,21.42,,,1.94,417.62,10.2,0.49,0.81,91.02,2016.76,33.53,224.93,0,3998.61,0,,3998.61,66.47,6015.37,1.84,670.91
2011,081635,Pineda de Mar,Maresme,26040,,489.38,416.1,410.02,662.14,240.68,1499.36,51.22,,,4.63,998.51,24.39,2.9,2.36,217.62,5019.32,29.15,192.75,0,12199.21,0,,12199.21,70.85,17218.53,1.81,661.23
2011,082303,Premià de Dalt,Maresme,10168,,1423.46,163.91,279.7,245.14,192.6,338.35,22.28,,,3.51,202.54,6,1.23,0.92,18.41,2898.04,51.18,285.02,0,2763.98,0,,2763.98,48.82,5662.02,1.53,556.85
2011,081727,Premià de Mar,Maresme,28310,,1357.7,174.54,439.64,368.23,251.98,702.1,29.7,,,4.67,270.06,8,0.71,2.57,24.54,3634.46,29.77,128.38,0,8572.8,0,,8572.8,70.23,12207.26,1.18,431.2
2011,081976,Sant Andreu de Llavaneres,Maresme,10406,,1688.22,356.96,385.34,320.58,369.78,354.02,30.78,,,30.01,243.6,0,1.2,0.94,12.87,3794.3,63.52,364.63,0,2179.42,0,,2179.42,36.48,5973.72,1.57,574.07
2011,082037,Sant Cebrià de Vallalta,Maresme,3426,,104.82,523.13,79.62,68.14,59.71,150.61,8.32,,,13.6,133.7,2.64,0.2,0.31,2,1146.79,43.04,334.73,0,1517.82,0,,1517.82,56.96,2664.61,2.13,777.76
2011,081939,Sant Iscle de Vallalta,Maresme,1281,,74.62,14.96,54.69,40.7,31.79,28.42,1.49,,,0.18,30.5,0.95,0.05,0.12,2.39,280.84,37.58,219.24,0,466.42,0,,466.42,62.42,747.26,1.6,583.34
2011,082359,Sant Pol de Mar,Maresme,5070,,619.6,542.12,218.07,237.92,187.89,335.71,13.28,,,8.58,213.2,4.22,0.19,0.46,3.18,2384.43,61.71,470.3,0,1479.72,0,,1479.72,38.29,3864.15,2.09,762.16
2011,082649,Sant Vicenç de Montalt,Maresme,5854,,820.38,163.73,203.6,185.7,195.62,205.25,14.07,,,27.39,111.73,0,0.5,0.53,5.88,1934.39,54.07,330.44,0,0,1643.02,,1643.02,45.93,3577.41,1.67,611.1
2011,082613,Santa Susanna,Maresme,3317,,781.15,98.47,145.37,185.23,48.83,354.82,12.12,,,1.1,236.3,5.77,0.47,0.3,51.5,1921.42,30.21,579.26,237.7,4200.41,0,,4438.11,69.79,6359.53,5.25,1917.25
2011,082819,Teià,Maresme,6162,,231.26,244.69,138.19,138.62,70.01,273.45,16.91,,,2.8,271.14,1.02,3.04,0.56,27.27,1418.97,42.36,230.28,0,1930.68,0,,1930.68,57.64,3349.65,1.49,543.6
2011,082824,Tiana,Maresme,7973,,668.94,379.04,309.19,239.5,184.36,233.64,32.71,,,33.62,510.44,5.62,0.44,0.72,720.81,3319.03,79.86,416.28,0,0,837.02,,837.02,20.14,4156.05,1.43,521.27
2011,082845,Tordera,Maresme,15974,,1312.64,344.34,451.28,271.14,480.76,4305.68,17.45,,,71.98,297.68,1.4,1.88,1.45,22.05,7579.73,57.19,474.5,5673.84,0,0,,5673.84,42.81,13253.57,2.27,829.7
2011,082140,Vilassar de Dalt,Maresme,8794,,882.9,52.22,341.2,213.87,219.06,193.82,8.89,,,1.4,80.8,2.39,0.15,0.8,7.34,2004.82,42.44,227.98,0,2718.76,0,,2718.76,57.56,4723.58,1.47,537.14
2011,082191,Vilassar de Mar,Maresme,19840,,2114.46,522.95,705.48,584.46,465.5,789.05,39.47,,,7.04,310.65,10.69,2.8,1.8,68.61,5622.96,54.18,283.42,0,4754.5,0,,4754.5,45.82,10377.46,1.43,523.06
2011,430043,Alcanar,Montsià,10601,,824.36,200.5,305.46,239.54,291.32,438,12.47,,,0,376.52,3.71,0.42,0.96,66.16,2759.42,48.32,260.3,2951.58,0,0,,2951.58,51.68,5711,1.48,538.72
2011,430141,Amposta,Montsià,21445,,1822.33,165.74,833.81,383.75,628.96,762.93,23.32,,,0,963.74,6.24,1.66,1.97,105.36,5699.8,52.54,265.79,5149.21,0,0,,5149.21,47.46,10849.01,1.39,505.9
2011,430629,Freginals,Montsià,464,,38.88,3.98,11.25,10.79,11.6,17.34,1.27,,,0,57.32,0.53,0,0.04,1.86,154.86,72.29,333.75,59.35,0,0,,59.35,27.71,214.21,1.26,461.66
2011,430635,"Galera, la",Montsià,846,,78.76,2.36,27.12,19.14,22.96,18.8,0.54,,,0,54.86,0.54,0,0.08,0.05,225.21,65.73,266.21,117.42,0,0,,117.42,34.27,342.63,1.11,405
2011,430688,Godall,Montsià,822,,73.46,2.04,22.85,13.01,17.44,17.01,1.48,,,0,49.22,0,0.05,0.08,0,196.64,64.85,239.22,106.59,0,0,,106.59,35.15,303.23,1.01,368.89
2011,430770,Mas de Barberans,Montsià,635,,53.36,2.72,14.9,13.56,14.52,17.08,0,,,0,41.82,1.22,0,0.06,0.18,159.42,60.22,251.06,105.29,0,0,,105.29,39.78,264.71,1.14,416.87
2011,430786,Masdenverge,Montsià,1131,,114.11,2.76,30.87,21.16,26.16,26.72,0.7,,,0,49.46,0.19,0,0.1,0,272.23,64.49,240.7,149.87,0,0,,149.87,35.51,422.1,1.02,373.21
2011,431362,Sant Carles de la Ràpita,Montsià,15338,,1377.81,118.46,576.12,355.11,510.23,643.4,17.94,,,0,727.82,1.45,1.1,1.41,107.32,4438.17,52.47,289.36,4020.23,0,0,,4020.23,47.53,8458.4,1.51,551.47
2011,439023,Sant Jaume d'Enveja,Montsià,3541,,372.51,114.88,105.64,72.95,114.27,238.5,11.16,,,0,399.98,0.35,0.02,0.33,44.03,1474.62,68.67,416.44,672.93,0,0,,672.93,31.33,2147.55,1.66,606.48
2011,431384,Santa Bàrbara,Montsià,3989,,394.79,7.48,133.57,75.44,122.61,59.87,3.91,,,0,180,2.83,0.17,0.37,1.89,982.93,58.68,246.41,692.15,0,0,,692.15,41.32,1675.08,1.15,419.93
2011,430445,"Sénia, la",Montsià,6045,,462.45,52.12,206.94,122.51,167.29,311.97,17.41,,,0,408.9,2.16,0.31,0.56,40.5,1793.12,66.9,296.63,886.99,0,0,,886.99,33.1,2680.11,1.21,443.36
2011,431567,Ulldecona,Montsià,7404,,598.46,14.1,195.54,135.5,200.04,135.05,12.52,,,0,171.68,0,0.23,0.68,4.38,1468.18,55.98,198.3,1154.44,0,0,,1154.44,44.02,2622.62,0.97,354.22
2011,,No territorialitzable,No territorialitzable,0,,0,0,172617.6,30915.71,19801.7,0,15691,,,0,0,0,0,0,0,239026,0,0,0,0,0,,0,0,239026,0,0
2011,250024,Àger,Noguera,590,,33.91,0,7.72,9.5,5.94,2.38,0.23,,,0.02,0,0,0.05,0.09,0.06,59.89,17.36,101.5,285,0,0,,285,82.64,344.89,1.6,584.55
2011,250083,Albesa,Noguera,1656,,91.61,0,22.3,27.29,17.07,6.83,0.66,,,0.05,0,0,0.13,0.25,0.16,166.35,29.94,100.46,389.28,0,0,,389.28,70.06,555.63,0.92,335.53
2011,250156,Algerri,Noguera,450,,25.22,0,6.14,7.51,4.7,1.88,0.18,,,0.01,0,0,0.04,0.07,0.04,45.8,24.78,101.77,139.05,0,0,,139.05,75.22,184.85,1.13,410.77
2011,250220,Alòs de Balaguer,Noguera,138,,8.37,0,1.91,2.42,1.46,0.76,0.1,,,0,0,0.01,0,0.02,0.03,15.08,25.48,109.26,44.09,0,0,,44.09,74.52,59.17,1.17,428.75
2011,250349,Artesa de Segre,Noguera,3828,,251.23,0,50.98,64.44,39.02,20.17,2.59,,,0.04,0,0.39,0.37,0.58,0.72,430.52,27.59,112.47,1129.92,0,0,,1129.92,72.41,1560.44,1.12,407.64
2011,250371,"Avellanes i Santa Linya, les",Noguera,470,,26.9,0,6.15,7.53,4.71,1.88,0.18,,,0.01,0,0,0.04,0.07,0.04,47.52,29.07,101.1,115.93,0,0,,115.93,70.93,163.45,0.95,347.76
2011,250404,Balaguer,Noguera,16877,,1137.5,0,256.18,272.51,170.43,68.1,6.62,,,0.53,0,0,1.33,2.55,1.58,1917.32,28.08,113.61,4911.4,0,0,,4911.4,71.92,6828.72,1.11,404.62
2011,250426,"Baronia de Rialb, la",Noguera,257,,15.17,0,3.47,4.38,2.65,1.37,0.18,,,0,0,0.03,0.01,0.04,0.05,27.34,33.41,106.36,54.49,0,0,,54.49,66.59,81.83,0.87,318.39
2011,250479,Bellcaire d'Urgell,Noguera,1356,,90.41,0,17.81,21.8,13.63,5.45,0.53,,,0.04,0,0,0.11,0.2,0.13,150.1,27.52,110.69,395.33,0,0,,395.33,72.48,545.43,1.1,402.23
2011,250498,Bellmunt d'Urgell,Noguera,202,,11.53,0,2.8,3.43,2.14,0.86,0.08,,,0.01,0,0,0.02,0.03,0.02,20.92,25.38,103.55,61.5,0,0,,61.5,74.62,82.42,1.12,408
2011,250609,Cabanabona,Noguera,112,,6.39,0,1.46,1.84,1.12,0.58,0.07,,,0,0,0.01,0,0.02,0.02,11.52,29.46,102.85,27.58,0,0,,27.58,70.54,39.1,0.96,349.1
2011,250621,Camarasa,Noguera,949,,57.72,0,13,15.92,9.95,3.98,0.39,,,0.03,0,0,0.08,0.14,0.09,101.29,18.23,106.73,454.35,0,0,,454.35,81.77,555.64,1.6,585.5
2011,250693,Castelló de Farfanya,Noguera,559,,33.33,0,7.49,9.17,5.73,2.29,0.22,,,0.02,0,0,0.04,0.08,0.05,58.43,23.47,104.52,190.54,0,0,,190.54,76.53,248.97,1.22,445.38
2011,250791,Cubells,Noguera,400,,27.47,0,5.4,6.83,4.14,2.14,0.27,,,0,0,0.04,0.01,0.06,0.08,46.44,31.49,116.1,101.06,0,0,,101.06,68.51,147.5,1.01,368.75
2011,250946,Foradada,Noguera,183,,10.92,0,2.5,3.16,1.91,0.99,0.13,,,0,0,0.02,0,0.03,0.04,19.69,27.12,107.6,52.92,0,0,,52.92,72.88,72.61,1.09,396.78
2011,251121,Ivars de Noguera,Noguera,357,,19.66,0,4.78,5.85,3.66,1.46,0.14,,,0.01,0,0,0.03,0.05,0.03,35.67,26.16,99.92,100.69,0,0,,100.69,73.84,136.36,1.05,381.96
2011,251348,Menàrguens,Noguera,903,,47.29,0,11.51,14.09,8.81,3.53,0.34,,,0.03,0,0,0.07,0.14,0.08,85.89,29.39,95.12,206.33,0,0,,206.33,70.61,292.22,0.89,323.61
2011,251386,Montgai,Noguera,720,,39.16,0,9.54,11.67,7.3,2.92,0.28,,,0.02,0,0,0.06,0.11,0.07,71.12,25.83,98.78,204.26,0,0,,204.26,74.17,275.38,1.05,382.48
2011,251500,Oliola,Noguera,230,,13.48,0,3.08,3.89,2.36,1.22,0.16,,,0,0,0.02,0,0.03,0.04,24.29,34.51,105.62,46.11,0,0,,46.11,65.49,70.4,0.84,306.1
2011,251569,Os de Balaguer,Noguera,987,,57.8,0,13.11,16.04,10.03,4.01,0.39,,,0.03,0,0,0.08,0.15,0.09,101.74,21.47,103.08,372.05,0,0,,372.05,78.53,473.79,1.32,480.03
2011,251641,Penelles,Noguera,505,,27.38,0,6.67,8.16,5.1,2.05,0.2,,,0.02,0,0,0.04,0.08,0.05,49.74,25.73,98.5,143.55,0,0,,143.55,74.27,193.29,1.05,382.75
2011,251728,Ponts,Noguera,2714,,185.04,0,36.44,46.06,27.89,14.41,1.85,,,0.03,0,0.28,0.09,0.41,0.51,313,24.62,115.33,958.39,0,0,,958.39,75.38,1271.39,1.28,468.46
2011,251771,Preixens,Noguera,477,,26.06,0,6.35,7.76,4.86,1.94,0.19,,,0.02,0,0,0.04,0.07,0.04,47.34,25.04,99.24,141.7,0,0,,141.7,74.96,189.04,1.09,396.3
2011,250352,"Sentiu de Sió, la",Noguera,488,,27.38,0,6.67,8.16,5.1,2.05,0.2,,,0.02,0,0,0.04,0.07,0.05,49.73,25.78,101.91,143.17,0,0,,143.17,74.22,192.9,1.08,395.29
2011,252206,Térmens,Noguera,1521,,90.25,0,20.29,24.83,15.53,6.21,0.6,,,0.05,0,0,0.12,0.23,0.14,158.26,28.88,104.05,389.71,0,0,,389.71,71.12,547.97,0.99,360.27
2011,252228,Tiurana,Noguera,83,,4.7,0,1.08,1.36,0.82,0.43,0.05,,,0,0,0.01,0,0.01,0.02,8.48,56.34,102.13,6.57,0,0,,6.57,43.66,15.05,0.5,181.28
2011,252311,Torrelameu,Noguera,714,,37.63,0,9.16,11.22,7.01,2.8,0.27,,,0.02,0,0,0.05,0.11,0.06,68.34,23.13,95.72,227.09,0,0,,227.09,76.87,295.43,1.13,413.77
2011,252402,Vallfogona de Balaguer,Noguera,1847,,104.55,0,23.74,29.06,18.18,7.26,0.71,,,0.06,0,0,0.14,0.28,0.17,184.15,22.97,99.7,617.65,0,0,,617.65,77.03,801.8,1.19,434.11
2011,252496,Vilanova de l'Aguda,Noguera,236,,13.64,0,3.12,3.95,2.39,1.23,0.16,,,0,0,0.02,0,0.04,0.04,24.6,27.72,104.24,64.15,0,0,,64.15,72.28,88.75,1.03,376.07
2011,252509,Vilanova de Meià,Noguera,422,,24.4,0,5.58,7.05,4.27,2.21,0.28,,,0,0,0.04,0.01,0.06,0.08,43.98,28.38,104.23,110.98,0,0,,110.98,71.62,154.96,1.01,367.21
2011,080044,Alpens,Osona,302,,0,0.07,8.52,7.52,4.96,8.04,0.11,,,0,0.1,0.14,0,0.04,0.35,29.85,23.18,98.83,98.91,0,0,,98.91,76.82,128.76,1.17,426.34
2011,080174,Balenyà,Osona,3695,,353.6,8.85,235.02,92.31,232.52,47.64,6.17,,,0.38,30.65,3.96,0.25,0.34,16.91,1028.6,77.11,278.38,305.35,0,0,,305.35,22.89,1333.95,0.99,361.02
2011,080266,"Brull, el",Osona,249,,27,0.45,20.13,17.47,13.33,3.34,0.31,,,0.02,1.54,0.2,0.01,0.02,0.85,84.67,62.46,340.02,50.89,0,0,,50.89,37.54,135.56,1.49,544.4
2011,080370,Calldetenes,Osona,2426,,301.24,14.32,68.79,4.78,41.01,9.86,0,,,0,52.94,0,0.03,0.22,0,493.19,67.65,203.29,235.79,0,0,,235.79,32.35,728.98,0.82,300.49
2011,080673,Centelles,Osona,7360,,247.64,0,353.88,148.36,159.58,0,0,,,0,0,0,0,0.68,0,910.14,27.97,123.66,2343.5,0,0,,2343.5,72.03,3253.64,1.21,442.07
2011,080706,Collsuspina,Osona,347,,0,0,12.63,17.68,7.08,5.28,0,,,0,0,0,0,0.03,0,42.7,27.86,123.05,110.56,0,0,,110.56,72.14,153.26,1.21,441.67
2011,170638,Espinelves,Osona,199,,22.01,0,7.86,14.26,4.73,0.84,0,,,0,0,0,0.13,0.02,0,49.85,55.57,250.5,39.86,0,0,,39.86,44.43,89.71,1.24,450.8
2011,082541,"Esquirol, l'",Osona,2216,,146.2,1.4,187.34,77.52,82.45,19.87,1.98,,,0,7.6,0.49,0.05,0.2,2.7,527.8,54.53,238.18,440.08,0,0,,440.08,45.47,967.88,1.2,436.77
2011,080832,Folgueroles,Osona,2229,,283.98,0.57,128.16,45.9,68.93,15.24,0.39,,,0.02,1.96,0.25,0.02,0.21,1.08,546.71,84.03,245.27,103.88,0,0,,103.88,15.97,650.59,0.8,291.88
2011,081000,Gurb,Osona,2538,,125.32,0.93,130.84,76.86,71.68,28.47,4.14,,,0.41,17.29,0.58,0.12,0.23,7.95,464.83,44.34,183.15,583.6,0,0,,583.6,55.66,1048.43,1.13,413.09
2011,081094,Lluçà,Osona,254,,0,0.07,13.86,7.22,1.28,0.42,0.11,,,0,0.1,0.14,0,0.02,0.35,23.57,24.08,92.78,74.28,0,0,,74.28,75.92,97.85,1.06,385.22
2011,081115,Malla,Osona,259,,25.91,1.87,12.83,30.83,18.63,6.52,1.3,,,0.08,6.47,0.84,2.02,0.02,3.57,110.9,85.97,428.19,18.1,0,0,,18.1,14.03,129,1.36,498.07
2011,081120,Manlleu,Osona,20445,,2284.88,52.72,1236.35,490.85,636.46,748.84,74.55,,,0,286.51,18.4,3.52,1.89,101.74,5936.7,67.39,290.37,2872.86,0,0,,2872.86,32.61,8809.56,1.18,430.89
2011,081167,"Masies de Roda, les",Osona,763,,53.6,0.4,83.66,34.19,16.46,11.25,0.57,,,0,2.19,0.14,0.01,0.07,0.78,203.31,55.57,266.47,162.53,0,0,,162.53,44.43,365.84,1.31,479.48
2011,081173,"Masies de Voltregà, les",Osona,3174,,223.24,13.74,222.18,97.54,91.92,94.95,10.24,,,2.76,105.95,0.22,0,0.29,18.59,881.61,55.42,277.76,709.23,0,0,,709.23,44.58,1590.84,1.37,501.21
2011,081311,Montesquiu,Osona,901,,29.97,32.97,103.95,21.82,8.85,0,0,,,4.1,0,0,0,0.08,0,201.74,49.37,223.91,206.9,0,0,,206.9,50.63,408.64,1.24,453.54
2011,081290,Muntanyola,Osona,568,,10.58,1.52,36.86,19.34,27.49,17.67,1.06,,,0.07,5.25,0.68,0.04,0.05,2.9,123.49,45.29,217.41,149.18,0,0,,149.18,54.71,272.67,1.32,480.05
2011,081496,Olost,Osona,1191,,100.93,0.16,61.65,42.37,35.71,19.06,0.24,,,0,0.24,0.31,0.01,0.11,0.8,261.59,43.64,219.64,337.83,0,0,,337.83,56.36,599.42,1.38,503.29
2011,081509,Orís,Osona,291,,19.16,0,13.92,14.15,7.93,1.3,0,,,0,0,0,0,0.03,0,56.49,33.32,194.12,113.03,0,0,,113.03,66.68,169.52,1.6,582.54
2011,081516,Oristà,Osona,569,,0,0,20.7,22.39,12.14,0,0,,,0,0,0,0,0.05,0,55.28,37.71,97.15,91.3,0,0,,91.3,62.29,146.58,0.71,257.61
2011,081607,Perafita,Osona,400,,0,0,14.82,12.91,8.6,0,0,,,0,0,0,0,0.04,0,36.37,14.63,90.92,212.22,0,0,,212.22,85.37,248.59,1.7,621.48
2011,081712,Prats de Lluçanès,Osona,2676,,173.47,1.6,98.19,56.96,56.6,9.6,2.41,,,0,2.4,3.12,0.26,0.25,8.01,412.87,31.92,154.28,880.66,0,0,,880.66,68.08,1293.53,1.32,483.38
2011,081831,Roda de Ter,Osona,6151,,506.16,6.56,303.86,145.16,138.39,93.18,9.28,,,0,35.65,2.29,0.43,0.57,12.66,1254.19,79.43,203.9,324.78,0,0,,324.78,20.57,1578.97,0.7,256.7
2011,089019,Rupit i Pruit,Osona,309,,64.24,0,27.03,20.09,15.83,0,0,,,0,0,0,0,0.03,0,127.22,69.17,411.72,56.7,0,0,,56.7,30.83,183.92,1.63,595.21
2011,081957,Sant Agustí de Lluçanès,Osona,96,,6.31,0,8.35,7.98,4.85,1.59,0,,,0,0,0,0,0.01,0,29.09,32.9,303.02,59.32,0,0,,59.32,67.1,88.41,2.52,920.94
2011,081995,Sant Bartomeu del Grau,Osona,963,,0,0,45.84,24.28,26.41,12.82,0,,,0,0,0,0,0.09,0,109.44,29.53,113.64,261.11,0,0,,261.11,70.47,370.55,1.05,384.79
2011,082016,Sant Boi de Lluçanès,Osona,523,,34.69,0,25.64,16.73,14.96,23.46,0,,,0,0,0,0,0.05,0,115.53,51.37,220.9,109.37,0,0,,109.37,48.63,224.9,1.18,430.02
2011,082153,Sant Hipòlit de Voltregà,Osona,3547,,241.85,7.4,200.79,55.36,67.58,66.28,5.51,,,1.49,57.05,0.12,0,0.33,10.01,713.78,50.48,201.23,700.34,0,0,,700.34,49.52,1414.12,1.09,398.68
2011,082205,Sant Julià de Vilatorta,Osona,2984,,210.18,0,171.11,78.8,58.92,39.34,0,,,0,0,0,0,0.28,0,558.63,45.83,187.21,660.27,0,0,,660.27,54.17,1218.9,1.12,408.48
2011,082251,Sant Martí d'Albars,Osona,109,,0,0,65.78,1.61,3.22,1.54,0,,,0,0,0,0,0.01,0,72.16,66.22,662.02,36.81,0,0,,36.81,33.78,108.97,2.74,999.72
2011,082248,Sant Martí de Centelles,Osona,1080,,157.38,0.26,83.81,32.82,55.83,15.09,0.18,,,0.01,0.91,0.12,0.01,0.1,0.5,347.03,78.17,321.32,96.94,0,0,,96.94,21.83,443.97,1.13,411.08
2011,082331,Sant Pere de Torelló,Osona,2423,,132.98,2.15,187.61,61.22,63.56,16.66,2.97,,,0.38,23.77,0.64,0.08,0.22,6.42,498.67,49.53,205.81,508.09,0,0,,508.09,50.47,1006.76,1.14,415.5
2011,082378,Sant Quirze de Besora,Osona,2201,,89.92,0,156.32,49.61,55.36,0,0,,,0,0,0,0,0.2,0,351.41,36.15,159.66,620.69,0,0,,620.69,63.85,972.1,1.21,441.66
2011,082418,Sant Sadurní d'Osormort,Osona,95,,0,0,5.89,3.88,3.47,0,0,,,0,0,0,0,0.01,0,13.25,11.97,139.47,97.43,0,0,,97.43,88.03,110.68,3.19,1165.05
2011,082652,Sant Vicenç de Torelló,Osona,2049,,162.87,3.37,156.36,52.46,56.33,26.94,4.67,,,0.6,37.35,1.01,0.13,0.19,10.08,512.38,50.36,250.06,505.03,0,0,,505.03,49.64,1017.41,1.36,496.54
2011,082439,Santa Cecília de Voltregà,Osona,182,,0,0,6.81,3.26,3.97,0,0,,,0,0,0,0.23,0.02,0,14.29,19.17,78.52,60.25,0,0,,60.25,80.83,74.54,1.12,409.56
2011,082460,Santa Eugènia de Berga,Osona,2294,,205.4,0,170.83,68.31,54.49,0,0,,,0,0,0,0,0.21,0,499.24,63.31,217.63,289.28,0,0,,289.28,36.69,788.52,0.94,343.73
2011,082476,Santa Eulàlia de Riuprimer,Osona,1123,,127.76,0.86,72.42,25.53,28.07,12.91,0.6,,,0.04,2.97,0.38,0.02,0.1,1.64,273.29,79.41,243.36,70.85,0,0,,70.85,20.59,344.14,0.84,306.45
2011,082536,Santa Maria de Besora,Osona,160,,8.99,0,3.74,5.58,2.2,0,0,,,0,0,0,0,0.01,0,20.52,24.85,128.25,62.07,0,0,,62.07,75.15,82.59,1.41,516.19
2011,082690,Seva,Osona,3412,,481.49,11.55,228.22,148.86,149.97,89.97,8.05,,,0.5,40.02,5.18,0.33,0.31,22.08,1186.53,84.44,347.75,218.62,0,0,,218.62,15.56,1405.15,1.13,411.83
2011,082711,Sobremunt,Osona,88,,0,0,2.99,3.07,1.74,0,0,,,0,0,0,0,0.01,0,7.81,28.41,88.75,19.68,0,0,,19.68,71.59,27.49,0.86,312.39
2011,082726,Sora,Osona,179,,8.99,0,6.65,4.74,3.85,0,0,,,0,0,0,0,0.02,0,24.25,28.09,135.47,62.07,0,0,,62.07,71.91,86.32,1.32,482.23
2011,082785,Taradell,Osona,6181,,964.5,39.85,410.41,217.26,264.79,134.6,25.53,,,1.55,82.3,9.87,0.39,0.57,32.36,2183.98,85.43,353.34,372.36,0,0,,372.36,14.57,2556.34,1.13,413.58
2011,082750,Tavèrnoles,Osona,307,,80.39,0,22.21,15.78,12.69,8.96,0,,,0,0,0,0,0.03,0,140.06,85.18,456.22,24.37,0,0,,24.37,14.82,164.43,1.47,535.6
2011,082802,Tavertet,Osona,142,,11.08,0,6.59,14.32,3.81,0,0,,,0,0,0,0,0.01,0,35.81,61.43,252.18,22.48,0,0,,22.48,38.57,58.29,1.12,410.49
2011,082830,Tona,Osona,8119,,1053.47,42.1,749.62,177.94,388.76,177.53,29.35,,,1.81,145.83,18.86,1.19,0.75,80.45,2867.67,83.51,353.21,566.4,0,0,,566.4,16.49,3434.07,1.16,422.97
2011,082858,Torelló,Osona,13931,,952.31,25.16,977.33,291.67,443.39,205.13,34.8,,,4.5,278.46,7.54,1.29,1.29,75.18,3298.05,55.6,236.74,2633.37,0,0,,2633.37,44.4,5931.42,1.17,425.77
